PERFUME_ID,ACCORD,ratio,LOAD_DT
8277,Fruity,18.75,2026-01-20 08:39:32
8277,Fresh,18.75,2026-01-20 08:39:32
8277,Citrus,15.62,2026-01-20 08:39:32
8277,Sweet,14.06,2026-01-20 08:39:32
8277,Synthetic,12.5,2026-01-20 08:39:32
8281,Floral,38.6,2026-01-20 08:39:32
8281,Fresh,26.32,2026-01-20 08:39:32
8281,Synthetic,14.04,2026-01-20 08:39:32
8296,Floral,25.0,2026-01-20 08:39:32
8296,Synthetic,18.75,2026-01-20 08:39:32
8296,Fresh,16.25,2026-01-20 08:39:32
8296,Green,11.25,2026-01-20 08:39:32
8296,Aquatic,8.75,2026-01-20 08:39:32
8299,Leathery,16.07,2026-01-20 08:39:32
8299,Woody,14.29,2026-01-20 08:39:32
8299,Floral,14.29,2026-01-20 08:39:32
8299,Spicy,8.93,2026-01-20 08:39:32
8299,Synthetic,7.14,2026-01-20 08:39:32
8299,Green,7.14,2026-01-20 08:39:32
8309,Floral,22.47,2026-01-20 08:39:32
8309,Fresh,20.22,2026-01-20 08:39:32
8309,Green,15.73,2026-01-20 08:39:32
8309,Fruity,15.73,2026-01-20 08:39:32
8313,Green,17.65,2026-01-20 08:39:32
8313,Citrus,16.47,2026-01-20 08:39:32
8313,Floral,15.29,2026-01-20 08:39:32
8313,Fresh,14.12,2026-01-20 08:39:32
8313,Spicy,9.41,2026-01-20 08:39:32
8317,Green,17.07,2026-01-20 08:39:32
8317,Woody,14.63,2026-01-20 08:39:32
8317,Spicy,13.41,2026-01-20 08:39:32
8317,Fresh,13.41,2026-01-20 08:39:32
8317,Floral,13.41,2026-01-20 08:39:32
8319,Floral,30.77,2026-01-20 08:39:32
8319,Synthetic,17.09,2026-01-20 08:39:32
8319,Fresh,16.24,2026-01-20 08:39:32
8319,Sweet,13.68,2026-01-20 08:39:32
8321,Floral,24.19,2026-01-20 08:39:32
8321,Sweet,17.74,2026-01-20 08:39:32
8321,Fruity,16.13,2026-01-20 08:39:32
8321,Woody,9.68,2026-01-20 08:39:32
8321,Fresh,9.68,2026-01-20 08:39:32
8325,Floral,28.41,2026-01-20 08:39:32
8325,Fresh,14.77,2026-01-20 08:39:32
8325,Synthetic,12.5,2026-01-20 08:39:32
8325,Green,10.23,2026-01-20 08:39:32
8325,Fruity,9.09,2026-01-20 08:39:32
8326,Spicy,22.31,2026-01-20 08:39:32
8326,Earthy,20.0,2026-01-20 08:39:32
8326,Woody,16.15,2026-01-20 08:39:32
8326,Powdery,9.23,2026-01-20 08:39:32
8329,Green,25.56,2026-01-20 08:39:32
8329,Fresh,25.56,2026-01-20 08:39:32
8329,Citrus,15.56,2026-01-20 08:39:32
8329,Woody,11.11,2026-01-20 08:39:32
8334,Synthetic,16.83,2026-01-20 08:39:32
8334,Fruity,16.83,2026-01-20 08:39:32
8334,Sweet,14.85,2026-01-20 08:39:32
8334,Floral,13.86,2026-01-20 08:39:32
8334,Smoky,12.87,2026-01-20 08:39:32
8337,Spicy,19.51,2026-01-20 08:39:32
8337,Fruity,19.51,2026-01-20 08:39:32
8337,Sweet,15.85,2026-01-20 08:39:32
8337,Gourmand,13.41,2026-01-20 08:39:32
8338,Woody,19.32,2026-01-20 08:39:32
8338,Fresh,18.18,2026-01-20 08:39:32
8338,Floral,17.05,2026-01-20 08:39:32
8338,Green,14.77,2026-01-20 08:39:32
8341,Fresh,24.1,2026-01-20 08:39:32
8341,Floral,22.89,2026-01-20 08:39:32
8341,Fruity,19.28,2026-01-20 08:39:32
8344,Fruity,23.86,2026-01-20 08:39:32
8344,Floral,21.59,2026-01-20 08:39:32
8344,Sweet,18.18,2026-01-20 08:39:32
8344,Leathery,15.91,2026-01-20 08:39:32
8352,Synthetic,16.67,2026-01-20 08:39:32
8352,Fresh,16.67,2026-01-20 08:39:32
8352,Spicy,14.81,2026-01-20 08:39:32
8352,Woody,14.81,2026-01-20 08:39:32
8352,Citrus,11.11,2026-01-20 08:39:32
8352,Floral,11.11,2026-01-20 08:39:32
8354,Floral,17.72,2026-01-20 08:39:32
8354,Woody,15.19,2026-01-20 08:39:32
8354,Green,12.66,2026-01-20 08:39:32
8354,Fruity,12.66,2026-01-20 08:39:32
8354,Fresh,12.66,2026-01-20 08:39:32
8356,Fresh,26.0,2026-01-20 08:39:32
8356,Citrus,20.0,2026-01-20 08:39:32
8356,Spicy,20.0,2026-01-20 08:39:32
8362,Woody,20.34,2026-01-20 08:39:32
8362,Synthetic,15.25,2026-01-20 08:39:32
8362,Fresh,15.25,2026-01-20 08:39:32
8362,Floral,15.25,2026-01-20 08:39:32
8362,Fruity,10.17,2026-01-20 08:39:32
8367,Fresh,21.05,2026-01-20 08:39:32
8367,Aquatic,21.05,2026-01-20 08:39:32
8367,Green,19.3,2026-01-20 08:39:32
8367,Citrus,15.79,2026-01-20 08:39:32
8379,Fruity,28.57,2026-01-20 08:39:32
8379,Sweet,22.22,2026-01-20 08:39:32
8379,Floral,15.87,2026-01-20 08:39:32
8383,Green,22.86,2026-01-20 08:39:32
8383,Fresh,21.43,2026-01-20 08:39:32
8383,Floral,17.14,2026-01-20 08:39:32
8383,Citrus,14.29,2026-01-20 08:39:32
8399,Sweet,25.69,2026-01-20 08:39:32
8399,Powdery,23.01,2026-01-20 08:39:32
8399,Gourmand,14.36,2026-01-20 08:39:32
8399,Floral,14.07,2026-01-20 08:39:32
8403,Floral,33.27,2026-01-20 08:39:32
8403,Powdery,25.38,2026-01-20 08:39:32
8403,Sweet,16.63,2026-01-20 08:39:32
8407,Spicy,28.4,2026-01-20 08:39:32
8407,Oriental,24.22,2026-01-20 08:39:32
8407,Sweet,16.94,2026-01-20 08:39:32
8408,Fresh,21.13,2026-01-20 08:39:32
8408,Fruity,17.01,2026-01-20 08:39:32
8408,Green,16.49,2026-01-20 08:39:32
8408,Sweet,10.31,2026-01-20 08:39:32
8408,Spicy,9.79,2026-01-20 08:39:32
8411,Aquatic,22.3,2026-01-20 08:39:32
8411,Leathery,20.29,2026-01-20 08:39:32
8411,Fresh,19.74,2026-01-20 08:39:32
8411,Woody,13.71,2026-01-20 08:39:32
8412,Woody,17.13,2026-01-20 08:39:32
8412,Smoky,14.92,2026-01-20 08:39:32
8412,Resinous,12.71,2026-01-20 08:39:32
8412,Spicy,12.15,2026-01-20 08:39:32
8412,Oriental,12.15,2026-01-20 08:39:32
8412,Floral,12.15,2026-01-20 08:39:32
8415,Aquatic,21.85,2026-01-20 08:39:32
8415,Fresh,21.67,2026-01-20 08:39:32
8415,Woody,19.18,2026-01-20 08:39:32
8415,Synthetic,11.55,2026-01-20 08:39:32
8416,Leathery,25.96,2026-01-20 08:39:32
8416,Woody,21.15,2026-01-20 08:39:32
8416,Spicy,20.19,2026-01-20 08:39:32
8419,Fresh,21.03,2026-01-20 08:39:32
8419,Aquatic,20.2,2026-01-20 08:39:32
8419,Woody,13.91,2026-01-20 08:39:32
8419,Spicy,12.42,2026-01-20 08:39:32
8419,Green,11.26,2026-01-20 08:39:32
8421,Fresh,25.45,2026-01-20 08:39:32
8421,Citrus,23.64,2026-01-20 08:39:32
8421,Green,17.27,2026-01-20 08:39:32
8421,Woody,12.73,2026-01-20 08:39:32
8422,Spicy,18.87,2026-01-20 08:39:32
8422,Fresh,18.87,2026-01-20 08:39:32
8422,Fruity,15.09,2026-01-20 08:39:32
8422,Woody,13.21,2026-01-20 08:39:32
8422,Green,11.32,2026-01-20 08:39:32
8423,Floral,22.68,2026-01-20 08:39:32
8423,Fresh,18.76,2026-01-20 08:39:32
8423,Woody,11.96,2026-01-20 08:39:32
8423,Sweet,11.75,2026-01-20 08:39:32
8423,Powdery,11.75,2026-01-20 08:39:32
8425,Leathery,24.27,2026-01-20 08:39:32
8425,Spicy,17.48,2026-01-20 08:39:32
8425,Sweet,15.53,2026-01-20 08:39:32
8425,Woody,14.56,2026-01-20 08:39:32
8427,Fresh,24.17,2026-01-20 08:39:32
8427,Citrus,21.45,2026-01-20 08:39:32
8427,Aquatic,19.64,2026-01-20 08:39:32
8429,Floral,15.93,2026-01-20 08:39:32
8429,Spicy,15.04,2026-01-20 08:39:32
8429,Woody,15.04,2026-01-20 08:39:32
8429,Fresh,12.39,2026-01-20 08:39:32
8429,Synthetic,10.62,2026-01-20 08:39:32
8429,Sweet,10.62,2026-01-20 08:39:32
8436,Spicy,20.0,2026-01-20 08:39:32
8436,Woody,18.77,2026-01-20 08:39:32
8436,Sweet,11.69,2026-01-20 08:39:32
8436,Citrus,10.77,2026-01-20 08:39:32
8436,Fresh,9.85,2026-01-20 08:39:32
8436,Oriental,6.77,2026-01-20 08:39:32
8439,Oriental,18.33,2026-01-20 08:39:32
8439,Powdery,14.52,2026-01-20 08:39:32
8439,Spicy,14.29,2026-01-20 08:39:32
8439,Sweet,13.81,2026-01-20 08:39:32
8439,Smoky,10.0,2026-01-20 08:39:32
8439,Woody,9.05,2026-01-20 08:39:32
8439,Gourmand,9.05,2026-01-20 08:39:32
8440,Fresh,28.57,2026-01-20 08:39:32
8440,Citrus,20.63,2026-01-20 08:39:32
8440,Fruity,17.46,2026-01-20 08:39:32
8447,Aquatic,19.9,2026-01-20 08:39:32
8447,Fresh,19.42,2026-01-20 08:39:32
8447,Woody,18.45,2026-01-20 08:39:32
8447,Spicy,13.59,2026-01-20 08:39:32
8448,Fruity,17.78,2026-01-20 08:39:32
8448,Spicy,16.67,2026-01-20 08:39:32
8448,Sweet,16.67,2026-01-20 08:39:32
8448,Woody,13.33,2026-01-20 08:39:32
8448,Oriental,8.89,2026-01-20 08:39:32
8455,Woody,17.14,2026-01-20 08:39:32
8455,Fresh,14.29,2026-01-20 08:39:32
8455,Synthetic,12.86,2026-01-20 08:39:32
8455,Fruity,12.86,2026-01-20 08:39:32
8455,Citrus,11.43,2026-01-20 08:39:32
8455,Aquatic,10.0,2026-01-20 08:39:32
8457,Sweet,19.63,2026-01-20 08:39:32
8457,Floral,18.15,2026-01-20 08:39:32
8457,Powdery,17.04,2026-01-20 08:39:32
8457,Oriental,12.96,2026-01-20 08:39:32
8457,Spicy,11.48,2026-01-20 08:39:32
8458,Fresh,25.47,2026-01-20 08:39:32
8458,Citrus,23.05,2026-01-20 08:39:32
8458,Woody,19.69,2026-01-20 08:39:32
8458,Spicy,10.64,2026-01-20 08:39:32
8461,Fresh,23.39,2026-01-20 08:39:32
8461,Sweet,16.9,2026-01-20 08:39:32
8461,Citrus,15.66,2026-01-20 08:39:32
8461,Spicy,10.25,2026-01-20 08:39:32
8461,Creamy,10.13,2026-01-20 08:39:32
8463,Floral,26.09,2026-01-20 08:39:32
8463,Sweet,22.83,2026-01-20 08:39:32
8463,Synthetic,19.57,2026-01-20 08:39:32
8465,Citrus,26.55,2026-01-20 08:39:32
8465,Fresh,23.24,2026-01-20 08:39:32
8465,Creamy,19.61,2026-01-20 08:39:32
8468,Floral,27.57,2026-01-20 08:39:32
8468,Sweet,20.58,2026-01-20 08:39:32
8468,Fruity,15.23,2026-01-20 08:39:32
8468,Powdery,10.7,2026-01-20 08:39:32
8472,Powdery,23.89,2026-01-20 08:39:32
8472,Floral,19.91,2026-01-20 08:39:32
8472,Sweet,19.03,2026-01-20 08:39:32
8472,Oriental,13.27,2026-01-20 08:39:32
8473,Woody,24.83,2026-01-20 08:39:32
8473,Fresh,24.36,2026-01-20 08:39:32
8473,Citrus,17.38,2026-01-20 08:39:32
8473,Spicy,12.51,2026-01-20 08:39:32
8476,Floral,22.61,2026-01-20 08:39:32
8476,Spicy,15.71,2026-01-20 08:39:32
8476,Sweet,11.11,2026-01-20 08:39:32
8476,Fruity,10.34,2026-01-20 08:39:32
8476,Chypre,9.58,2026-01-20 08:39:32
8488,Powdery,20.47,2026-01-20 08:39:32
8488,Floral,19.29,2026-01-20 08:39:32
8488,Sweet,14.96,2026-01-20 08:39:32
8488,Fruity,10.63,2026-01-20 08:39:32
8488,Woody,9.45,2026-01-20 08:39:32
8492,Fresh,23.12,2026-01-20 08:39:32
8492,Spicy,17.81,2026-01-20 08:39:32
8492,Green,15.34,2026-01-20 08:39:32
8492,Fougère,13.82,2026-01-20 08:39:32
8492,Woody,13.66,2026-01-20 08:39:32
8493,Sweet,22.16,2026-01-20 08:39:32
8493,Fruity,19.16,2026-01-20 08:39:32
8493,Synthetic,13.17,2026-01-20 08:39:32
8493,Spicy,11.98,2026-01-20 08:39:32
8493,Woody,10.78,2026-01-20 08:39:32
8497,Spicy,21.25,2026-01-20 08:39:32
8497,Woody,18.41,2026-01-20 08:39:32
8497,Animal,17.91,2026-01-20 08:39:32
8497,Leathery,13.44,2026-01-20 08:39:32
8500,Earthy,19.49,2026-01-20 08:39:32
8500,Woody,15.51,2026-01-20 08:39:32
8500,Spicy,14.22,2026-01-20 08:39:32
8500,Sweet,13.34,2026-01-20 08:39:32
8500,Oriental,9.36,2026-01-20 08:39:32
8500,Creamy,7.84,2026-01-20 08:39:32
8500,Powdery,7.55,2026-01-20 08:39:32
8502,Aquatic,23.01,2026-01-20 08:39:32
8502,Woody,19.47,2026-01-20 08:39:32
8502,Fresh,17.7,2026-01-20 08:39:32
8502,Synthetic,15.04,2026-01-20 08:39:32
8505,Floral,26.84,2026-01-20 08:39:32
8505,Powdery,23.09,2026-01-20 08:39:32
8506,Woody,21.89,2026-01-20 08:39:32
8506,Spicy,18.93,2026-01-20 08:39:32
8506,Fresh,18.93,2026-01-20 08:39:32
8506,Citrus,12.43,2026-01-20 08:39:32
8509,Woody,20.07,2026-01-20 08:39:32
8509,Spicy,19.66,2026-01-20 08:39:32
8509,Fresh,18.11,2026-01-20 08:39:32
8509,Sweet,13.87,2026-01-20 08:39:32
8513,Floral,22.31,2026-01-20 08:39:32
8513,Oriental,17.74,2026-01-20 08:39:32
8513,Spicy,14.82,2026-01-20 08:39:32
8513,Powdery,10.93,2026-01-20 08:39:32
8513,Sweet,10.48,2026-01-20 08:39:32
8513,Woody,10.18,2026-01-20 08:39:32
8514,Floral,31.58,2026-01-20 08:39:32
8514,Fresh,24.56,2026-01-20 08:39:32
8514,Fruity,19.3,2026-01-20 08:39:32
8517,Spicy,21.23,2026-01-20 08:39:32
8517,Oriental,21.16,2026-01-20 08:39:32
8517,Floral,18.01,2026-01-20 08:39:32
8517,Woody,10.18,2026-01-20 08:39:32
8517,Powdery,9.88,2026-01-20 08:39:32
8518,Floral,19.37,2026-01-20 08:39:32
8518,Sweet,14.66,2026-01-20 08:39:32
8518,Woody,12.04,2026-01-20 08:39:32
8518,Powdery,11.52,2026-01-20 08:39:32
8518,Fruity,10.47,2026-01-20 08:39:32
8518,Spicy,8.38,2026-01-20 08:39:32
8521,Woody,15.06,2026-01-20 08:39:32
8521,Oriental,14.85,2026-01-20 08:39:32
8521,Spicy,14.09,2026-01-20 08:39:32
8521,Earthy,13.19,2026-01-20 08:39:32
8521,Powdery,10.57,2026-01-20 08:39:32
8521,Sweet,9.81,2026-01-20 08:39:32
8522,Floral,28.87,2026-01-20 08:39:32
8522,Sweet,24.23,2026-01-20 08:39:32
8522,Creamy,13.4,2026-01-20 08:39:32
8522,Synthetic,11.86,2026-01-20 08:39:32
8526,Fresh,23.01,2026-01-20 08:39:32
8526,Aquatic,21.24,2026-01-20 08:39:32
8526,Synthetic,17.7,2026-01-20 08:39:32
8526,Spicy,8.85,2026-01-20 08:39:32
8526,Sweet,7.96,2026-01-20 08:39:32
8529,Floral,26.77,2026-01-20 08:39:32
8529,Fresh,24.67,2026-01-20 08:39:32
8529,Fruity,16.83,2026-01-20 08:39:32
8529,Sweet,10.55,2026-01-20 08:39:32
8533,Smoky,15.34,2026-01-20 08:39:32
8533,Resinous,15.05,2026-01-20 08:39:32
8533,Spicy,12.16,2026-01-20 08:39:32
8533,Leathery,11.36,2026-01-20 08:39:32
8533,Oriental,9.48,2026-01-20 08:39:32
8533,Woody,8.97,2026-01-20 08:39:32
8537,Floral,24.18,2026-01-20 08:39:32
8537,Sweet,23.53,2026-01-20 08:39:32
8537,Fruity,22.88,2026-01-20 08:39:32
8539,Citrus,22.51,2026-01-20 08:39:32
8539,Fresh,19.51,2026-01-20 08:39:32
8539,Spicy,14.83,2026-01-20 08:39:32
8539,Chypre,14.56,2026-01-20 08:39:32
8542,Sweet,20.75,2026-01-20 08:39:32
8542,Spicy,16.04,2026-01-20 08:39:32
8542,Synthetic,16.04,2026-01-20 08:39:32
8542,Creamy,12.26,2026-01-20 08:39:32
8542,Woody,10.38,2026-01-20 08:39:32
8543,Citrus,24.64,2026-01-20 08:39:32
8543,Fresh,22.74,2026-01-20 08:39:32
8546,Fruity,24.53,2026-01-20 08:39:32
8546,Floral,20.13,2026-01-20 08:39:32
8546,Sweet,17.61,2026-01-20 08:39:32
8546,Fresh,17.61,2026-01-20 08:39:32
8547,Floral,21.5,2026-01-20 08:39:32
8547,Powdery,16.75,2026-01-20 08:39:32
8547,Sweet,12.78,2026-01-20 08:39:32
8547,Fruity,9.41,2026-01-20 08:39:32
8547,Oriental,9.24,2026-01-20 08:39:32
8547,Citrus,6.91,2026-01-20 08:39:32
8550,Spicy,25.45,2026-01-20 08:39:32
8550,Woody,24.55,2026-01-20 08:39:32
8550,Fresh,16.36,2026-01-20 08:39:32
8550,Green,11.82,2026-01-20 08:39:32
8551,Floral,32.38,2026-01-20 08:39:32
8551,Fresh,27.46,2026-01-20 08:39:32
8551,Fruity,14.25,2026-01-20 08:39:32
8551,Sweet,13.73,2026-01-20 08:39:32
8555,Floral,24.24,2026-01-20 08:39:32
8555,Fresh,20.0,2026-01-20 08:39:32
8555,Fruity,14.55,2026-01-20 08:39:32
8555,Citrus,12.12,2026-01-20 08:39:32
8555,Green,11.52,2026-01-20 08:39:32
8558,Floral,27.78,2026-01-20 08:39:32
8558,Fruity,26.19,2026-01-20 08:39:32
8558,Fresh,17.46,2026-01-20 08:39:32
8558,Sweet,16.67,2026-01-20 08:39:32
8559,Floral,22.69,2026-01-20 08:39:32
8559,Fresh,17.69,2026-01-20 08:39:32
8559,Citrus,11.57,2026-01-20 08:39:32
8559,Fruity,11.35,2026-01-20 08:39:32
8559,Sweet,9.9,2026-01-20 08:39:32
8562,Floral,18.75,2026-01-20 08:39:32
8562,Fresh,15.97,2026-01-20 08:39:32
8562,Woody,14.58,2026-01-20 08:39:32
8562,Sweet,12.5,2026-01-20 08:39:32
8562,Powdery,11.11,2026-01-20 08:39:32
8563,Floral,27.4,2026-01-20 08:39:32
8563,Fruity,17.81,2026-01-20 08:39:32
8563,Fresh,17.31,2026-01-20 08:39:32
8563,Sweet,12.45,2026-01-20 08:39:32
8563,Citrus,12.2,2026-01-20 08:39:32
8567,Powdery,23.48,2026-01-20 08:39:32
8567,Fresh,20.29,2026-01-20 08:39:32
8567,Floral,19.96,2026-01-20 08:39:32
8567,Creamy,14.44,2026-01-20 08:39:32
8570,Spicy,22.45,2026-01-20 08:39:32
8570,Woody,16.33,2026-01-20 08:39:32
8570,Fresh,16.33,2026-01-20 08:39:32
8570,Citrus,12.24,2026-01-20 08:39:32
8570,Synthetic,8.16,2026-01-20 08:39:32
8570,Green,8.16,2026-01-20 08:39:32
8571,Woody,24.48,2026-01-20 08:39:32
8571,Spicy,22.03,2026-01-20 08:39:32
8571,Green,18.85,2026-01-20 08:39:32
8571,Fresh,11.38,2026-01-20 08:39:32
8578,Powdery,27.19,2026-01-20 08:39:32
8578,Green,25.79,2026-01-20 08:39:32
8578,Floral,20.59,2026-01-20 08:39:32
8579,Floral,29.63,2026-01-20 08:39:32
8579,Powdery,22.22,2026-01-20 08:39:32
8579,Woody,16.67,2026-01-20 08:39:32
8579,Fresh,11.11,2026-01-20 08:39:32
8582,Fresh,16.17,2026-01-20 08:39:32
8582,Powdery,15.76,2026-01-20 08:39:32
8582,Floral,12.9,2026-01-20 08:39:32
8582,Fougère,11.57,2026-01-20 08:39:32
8582,Citrus,10.34,2026-01-20 08:39:32
8582,Spicy,7.98,2026-01-20 08:39:32
8584,Floral,27.18,2026-01-20 08:39:32
8584,Sweet,16.5,2026-01-20 08:39:32
8584,Creamy,14.56,2026-01-20 08:39:32
8584,Fresh,13.59,2026-01-20 08:39:32
8586,Woody,25.43,2026-01-20 08:39:32
8586,Spicy,21.12,2026-01-20 08:39:32
8586,Green,19.11,2026-01-20 08:39:32
8588,Sweet,20.93,2026-01-20 08:39:32
8588,Floral,19.38,2026-01-20 08:39:32
8588,Powdery,17.83,2026-01-20 08:39:32
8588,Green,15.5,2026-01-20 08:39:32
8590,Woody,21.66,2026-01-20 08:39:32
8590,Spicy,19.53,2026-01-20 08:39:32
8590,Fresh,13.59,2026-01-20 08:39:32
8590,Citrus,11.68,2026-01-20 08:39:32
8590,Leathery,11.04,2026-01-20 08:39:32
8592,Floral,21.43,2026-01-20 08:39:32
8592,Sweet,19.29,2026-01-20 08:39:32
8592,Fruity,18.57,2026-01-20 08:39:32
8592,Fresh,11.43,2026-01-20 08:39:32
8592,Creamy,10.71,2026-01-20 08:39:32
8594,Green,20.73,2026-01-20 08:39:32
8594,Floral,17.18,2026-01-20 08:39:32
8594,Chypre,13.29,2026-01-20 08:39:32
8594,Fresh,12.83,2026-01-20 08:39:32
8594,Woody,11.11,2026-01-20 08:39:32
8596,Fresh,27.38,2026-01-20 08:39:32
8596,Aquatic,27.38,2026-01-20 08:39:32
8596,Citrus,21.43,2026-01-20 08:39:32
8598,Green,21.49,2026-01-20 08:39:32
8598,Floral,18.78,2026-01-20 08:39:32
8598,Chypre,14.25,2026-01-20 08:39:32
8598,Fresh,11.43,2026-01-20 08:39:32
8598,Woody,10.75,2026-01-20 08:39:32
8602,Powdery,28.38,2026-01-20 08:39:32
8602,Floral,27.24,2026-01-20 08:39:32
8602,Sweet,21.71,2026-01-20 08:39:32
8610,Floral,28.57,2026-01-20 08:39:32
8610,Powdery,26.19,2026-01-20 08:39:32
8610,Sweet,17.86,2026-01-20 08:39:32
8614,Floral,22.46,2026-01-20 08:39:32
8614,Powdery,20.36,2026-01-20 08:39:32
8614,Woody,11.23,2026-01-20 08:39:32
8614,Chypre,9.88,2026-01-20 08:39:32
8614,Synthetic,7.19,2026-01-20 08:39:32
8614,Creamy,6.59,2026-01-20 08:39:32
8615,Floral,27.71,2026-01-20 08:39:32
8615,Fresh,20.48,2026-01-20 08:39:32
8615,Sweet,16.87,2026-01-20 08:39:32
8615,Creamy,16.87,2026-01-20 08:39:32
8618,Floral,24.24,2026-01-20 08:39:32
8618,Powdery,23.23,2026-01-20 08:39:32
8618,Sweet,18.18,2026-01-20 08:39:32
8618,Fresh,11.11,2026-01-20 08:39:32
8619,Creamy,24.25,2026-01-20 08:39:32
8619,Floral,23.73,2026-01-20 08:39:32
8619,Fresh,16.7,2026-01-20 08:39:32
8619,Sweet,14.24,2026-01-20 08:39:32
8622,Floral,22.27,2026-01-20 08:39:32
8622,Oriental,17.24,2026-01-20 08:39:32
8622,Spicy,15.09,2026-01-20 08:39:32
8622,Fruity,12.93,2026-01-20 08:39:32
8622,Sweet,12.64,2026-01-20 08:39:32
8623,Floral,28.75,2026-01-20 08:39:32
8623,Fruity,25.0,2026-01-20 08:39:32
8623,Sweet,17.5,2026-01-20 08:39:32
8626,Spicy,17.39,2026-01-20 08:39:32
8626,Fresh,16.52,2026-01-20 08:39:32
8626,Woody,14.78,2026-01-20 08:39:32
8626,Citrus,11.3,2026-01-20 08:39:32
8626,Fruity,10.43,2026-01-20 08:39:32
8626,Sweet,8.7,2026-01-20 08:39:32
8627,Citrus,27.38,2026-01-20 08:39:32
8627,Fresh,26.63,2026-01-20 08:39:32
8627,Green,21.79,2026-01-20 08:39:32
8630,Citrus,25.71,2026-01-20 08:39:32
8630,Fresh,23.81,2026-01-20 08:39:32
8630,Floral,13.33,2026-01-20 08:39:32
8630,Green,12.38,2026-01-20 08:39:32
8631,Woody,25.05,2026-01-20 08:39:32
8631,Floral,19.83,2026-01-20 08:39:32
8631,Spicy,16.08,2026-01-20 08:39:32
8631,Powdery,12.53,2026-01-20 08:39:32
8634,Floral,24.74,2026-01-20 08:39:32
8634,Fresh,23.71,2026-01-20 08:39:32
8634,Creamy,16.49,2026-01-20 08:39:32
8634,Powdery,13.4,2026-01-20 08:39:32
8635,Spicy,21.59,2026-01-20 08:39:32
8635,Oriental,21.59,2026-01-20 08:39:32
8635,Floral,17.37,2026-01-20 08:39:32
8635,Sweet,11.47,2026-01-20 08:39:32
8638,Floral,21.74,2026-01-20 08:39:32
8638,Fresh,20.65,2026-01-20 08:39:32
8638,Sweet,17.39,2026-01-20 08:39:32
8638,Aquatic,14.13,2026-01-20 08:39:32
8641,Floral,26.81,2026-01-20 08:39:32
8641,Fruity,15.04,2026-01-20 08:39:32
8641,Fresh,13.77,2026-01-20 08:39:32
8641,Creamy,13.59,2026-01-20 08:39:32
8642,Sweet,20.88,2026-01-20 08:39:32
8642,Floral,20.88,2026-01-20 08:39:32
8642,Powdery,14.29,2026-01-20 08:39:32
8642,Fruity,12.09,2026-01-20 08:39:32
8642,Citrus,6.59,2026-01-20 08:39:32
8645,Fresh,26.81,2026-01-20 08:39:32
8645,Green,25.05,2026-01-20 08:39:32
8645,Citrus,24.27,2026-01-20 08:39:32
8646,Floral,28.21,2026-01-20 08:39:32
8646,Powdery,24.36,2026-01-20 08:39:32
8646,Creamy,20.51,2026-01-20 08:39:32
8649,Floral,22.33,2026-01-20 08:39:32
8649,Fresh,18.23,2026-01-20 08:39:32
8649,Fruity,16.09,2026-01-20 08:39:32
8649,Sweet,12.48,2026-01-20 08:39:32
8649,Citrus,10.02,2026-01-20 08:39:32
8650,Sweet,20.0,2026-01-20 08:39:32
8650,Synthetic,18.18,2026-01-20 08:39:32
8650,Fruity,16.36,2026-01-20 08:39:32
8650,Spicy,12.73,2026-01-20 08:39:32
8650,Fresh,12.73,2026-01-20 08:39:32
8653,Green,20.83,2026-01-20 08:39:32
8653,Fresh,19.05,2026-01-20 08:39:32
8653,Floral,18.6,2026-01-20 08:39:32
8653,Citrus,14.43,2026-01-20 08:39:32
8653,Chypre,14.29,2026-01-20 08:39:32
8655,Aquatic,23.68,2026-01-20 08:39:32
8655,Woody,19.74,2026-01-20 08:39:32
8655,Fresh,18.42,2026-01-20 08:39:32
8655,Smoky,13.16,2026-01-20 08:39:32
8657,Green,24.18,2026-01-20 08:39:32
8657,Fresh,24.18,2026-01-20 08:39:32
8657,Citrus,19.24,2026-01-20 08:39:32
8659,Floral,23.17,2026-01-20 08:39:32
8659,Creamy,19.51,2026-01-20 08:39:32
8659,Sweet,17.07,2026-01-20 08:39:32
8659,Powdery,13.41,2026-01-20 08:39:32
8661,Fresh,22.85,2026-01-20 08:39:32
8661,Citrus,22.19,2026-01-20 08:39:32
8661,Woody,15.89,2026-01-20 08:39:32
8661,Aquatic,12.25,2026-01-20 08:39:32
8663,Sweet,25.37,2026-01-20 08:39:32
8663,Fruity,22.39,2026-01-20 08:39:32
8663,Gourmand,13.43,2026-01-20 08:39:32
8663,Creamy,11.94,2026-01-20 08:39:32
8665,Green,22.19,2026-01-20 08:39:32
8665,Floral,18.64,2026-01-20 08:39:32
8665,Chypre,14.33,2026-01-20 08:39:32
8665,Fresh,13.71,2026-01-20 08:39:32
8665,Woody,10.94,2026-01-20 08:39:32
8667,Floral,27.94,2026-01-20 08:39:32
8667,Fresh,23.53,2026-01-20 08:39:32
8667,Powdery,14.71,2026-01-20 08:39:32
8667,Fruity,14.71,2026-01-20 08:39:32
8669,Leathery,23.83,2026-01-20 08:39:32
8669,Floral,17.02,2026-01-20 08:39:32
8669,Animal,15.96,2026-01-20 08:39:32
8669,Woody,14.68,2026-01-20 08:39:32
8671,Floral,20.0,2026-01-20 08:39:32
8671,Fruity,18.18,2026-01-20 08:39:32
8671,Sweet,16.36,2026-01-20 08:39:32
