PERFUME_ID,OCCASION,ratio,LOAD_DT
11769,Leisure,25.68,2026-01-20 08:39:35
11769,Daily,22.97,2026-01-20 08:39:35
11769,Evening,20.27,2026-01-20 08:39:35
11769,Business,16.22,2026-01-20 08:39:35
11773,Leisure,30.19,2026-01-20 08:39:35
11773,Evening,26.42,2026-01-20 08:39:35
11773,Daily,16.98,2026-01-20 08:39:35
11773,Night Out,15.09,2026-01-20 08:39:35
11777,Leisure,24.59,2026-01-20 08:39:35
11777,Evening,22.95,2026-01-20 08:39:35
11777,Daily,19.67,2026-01-20 08:39:35
11777,Night Out,18.03,2026-01-20 08:39:35
11781,Leisure,30.0,2026-01-20 08:39:35
11781,Daily,28.0,2026-01-20 08:39:35
11781,Business,24.0,2026-01-20 08:39:35
11785,Daily,23.73,2026-01-20 08:39:35
11785,Leisure,23.73,2026-01-20 08:39:35
11785,Business,22.03,2026-01-20 08:39:35
11793,Leisure,24.24,2026-01-20 08:39:35
11793,Evening,21.21,2026-01-20 08:39:35
11793,Daily,18.18,2026-01-20 08:39:35
11793,Night Out,18.18,2026-01-20 08:39:35
11793,Business,18.18,2026-01-20 08:39:35
11800,Evening,26.83,2026-01-20 08:39:35
11800,Leisure,24.39,2026-01-20 08:39:35
11800,Night Out,19.51,2026-01-20 08:39:35
11812,Evening,23.53,2026-01-20 08:39:35
11812,Leisure,21.57,2026-01-20 08:39:35
11812,Night Out,21.57,2026-01-20 08:39:35
11812,Business,17.65,2026-01-20 08:39:35
11812,Daily,15.69,2026-01-20 08:39:35
11853,Leisure,30.23,2026-01-20 08:39:35
11853,Daily,20.93,2026-01-20 08:39:35
11853,Night Out,18.6,2026-01-20 08:39:35
11853,Evening,18.6,2026-01-20 08:39:35
11857,Leisure,27.27,2026-01-20 08:39:35
11857,Evening,27.27,2026-01-20 08:39:35
11857,Night Out,22.73,2026-01-20 08:39:35
11857,Daily,15.91,2026-01-20 08:39:35
11861,Leisure,29.51,2026-01-20 08:39:35
11861,Business,27.87,2026-01-20 08:39:35
11861,Daily,21.31,2026-01-20 08:39:35
11869,Daily,27.27,2026-01-20 08:39:35
11869,Business,27.27,2026-01-20 08:39:35
11869,Leisure,25.0,2026-01-20 08:39:35
11877,Leisure,29.17,2026-01-20 08:39:35
11877,Daily,25.0,2026-01-20 08:39:35
11877,Business,25.0,2026-01-20 08:39:35
11883,Evening,27.91,2026-01-20 08:39:35
11883,Night Out,25.59,2026-01-20 08:39:35
11883,Leisure,16.16,2026-01-20 08:39:35
11883,Daily,15.45,2026-01-20 08:39:35
11887,Evening,35.6,2026-01-20 08:39:35
11887,Night Out,34.03,2026-01-20 08:39:35
11887,Leisure,15.73,2026-01-20 08:39:35
11889,Leisure,25.45,2026-01-20 08:39:35
11889,Daily,23.64,2026-01-20 08:39:35
11889,Business,23.64,2026-01-20 08:39:35
11891,Evening,34.4,2026-01-20 08:39:35
11891,Night Out,33.38,2026-01-20 08:39:35
11891,Leisure,15.58,2026-01-20 08:39:35
11895,Night Out,29.62,2026-01-20 08:39:35
11895,Evening,28.94,2026-01-20 08:39:35
11895,Leisure,20.7,2026-01-20 08:39:35
11902,Evening,29.35,2026-01-20 08:39:35
11902,Night Out,29.05,2026-01-20 08:39:35
11902,Leisure,18.15,2026-01-20 08:39:35
11906,Night Out,27.85,2026-01-20 08:39:35
11906,Evening,27.72,2026-01-20 08:39:35
11906,Leisure,19.15,2026-01-20 08:39:35
11910,Evening,37.37,2026-01-20 08:39:35
11910,Night Out,35.82,2026-01-20 08:39:35
11914,Evening,32.25,2026-01-20 08:39:35
11914,Night Out,31.43,2026-01-20 08:39:35
11914,Leisure,17.86,2026-01-20 08:39:35
11918,Leisure,27.74,2026-01-20 08:39:35
11918,Daily,24.59,2026-01-20 08:39:35
11922,Daily,25.47,2026-01-20 08:39:35
11922,Business,23.59,2026-01-20 08:39:35
11922,Leisure,22.98,2026-01-20 08:39:35
11926,Evening,35.87,2026-01-20 08:39:35
11926,Night Out,35.05,2026-01-20 08:39:35
11931,Leisure,26.06,2026-01-20 08:39:35
11931,Daily,25.1,2026-01-20 08:39:35
11931,Business,17.85,2026-01-20 08:39:35
11937,Leisure,29.23,2026-01-20 08:39:35
11937,Daily,25.59,2026-01-20 08:39:35
11937,Business,15.47,2026-01-20 08:39:35
11941,Business,24.65,2026-01-20 08:39:35
11941,Daily,24.51,2026-01-20 08:39:35
11941,Leisure,21.08,2026-01-20 08:39:35
11945,Leisure,26.15,2026-01-20 08:39:35
11945,Daily,24.62,2026-01-20 08:39:35
11945,Business,17.47,2026-01-20 08:39:35
11945,Sport,16.24,2026-01-20 08:39:35
11949,Leisure,27.4,2026-01-20 08:39:35
11949,Night Out,21.54,2026-01-20 08:39:35
11949,Daily,20.8,2026-01-20 08:39:35
11949,Evening,19.18,2026-01-20 08:39:35
11953,Evening,34.81,2026-01-20 08:39:35
11953,Night Out,31.52,2026-01-20 08:39:35
11953,Leisure,17.47,2026-01-20 08:39:35
11956,Evening,23.29,2026-01-20 08:39:35
11956,Leisure,20.65,2026-01-20 08:39:35
11956,Night Out,20.35,2026-01-20 08:39:35
11956,Business,17.94,2026-01-20 08:39:35
11956,Daily,17.78,2026-01-20 08:39:35
11957,Leisure,23.72,2026-01-20 08:39:35
11957,Daily,20.23,2026-01-20 08:39:35
11957,Business,17.3,2026-01-20 08:39:35
11957,Evening,16.26,2026-01-20 08:39:35
11957,Night Out,15.31,2026-01-20 08:39:35
11960,Evening,26.92,2026-01-20 08:39:35
11960,Night Out,25.19,2026-01-20 08:39:35
11960,Leisure,20.29,2026-01-20 08:39:35
11965,Business,22.97,2026-01-20 08:39:35
11965,Daily,22.61,2026-01-20 08:39:35
11965,Leisure,19.35,2026-01-20 08:39:35
11965,Evening,18.98,2026-01-20 08:39:35
11965,Night Out,16.08,2026-01-20 08:39:35
11968,Daily,24.37,2026-01-20 08:39:35
11968,Leisure,23.91,2026-01-20 08:39:35
11968,Business,18.85,2026-01-20 08:39:35
11969,Evening,27.06,2026-01-20 08:39:35
11969,Night Out,26.22,2026-01-20 08:39:35
11969,Leisure,20.34,2026-01-20 08:39:35
11973,Evening,32.97,2026-01-20 08:39:35
11973,Night Out,32.5,2026-01-20 08:39:35
11973,Leisure,17.42,2026-01-20 08:39:35
11974,Evening,25.29,2026-01-20 08:39:35
11974,Leisure,22.61,2026-01-20 08:39:35
11974,Night Out,21.11,2026-01-20 08:39:35
11974,Daily,17.42,2026-01-20 08:39:35
11977,Evening,31.24,2026-01-20 08:39:35
11977,Night Out,30.04,2026-01-20 08:39:35
11977,Leisure,17.49,2026-01-20 08:39:35
11978,Daily,26.02,2026-01-20 08:39:35
11978,Leisure,24.57,2026-01-20 08:39:35
11978,Business,22.08,2026-01-20 08:39:35
11981,Night Out,27.89,2026-01-20 08:39:35
11981,Evening,26.76,2026-01-20 08:39:35
11981,Leisure,20.56,2026-01-20 08:39:35
11981,Daily,16.34,2026-01-20 08:39:35
11982,Daily,25.48,2026-01-20 08:39:35
11982,Leisure,24.04,2026-01-20 08:39:35
11982,Business,23.56,2026-01-20 08:39:35
11984,Evening,30.69,2026-01-20 08:39:35
11984,Night Out,29.04,2026-01-20 08:39:35
11984,Leisure,18.71,2026-01-20 08:39:35
11986,Daily,28.13,2026-01-20 08:39:35
11986,Leisure,25.69,2026-01-20 08:39:35
11986,Business,24.07,2026-01-20 08:39:35
11989,Evening,30.09,2026-01-20 08:39:35
11989,Night Out,25.76,2026-01-20 08:39:35
11989,Leisure,19.26,2026-01-20 08:39:35
11991,Leisure,25.49,2026-01-20 08:39:35
11991,Daily,24.42,2026-01-20 08:39:35
11991,Business,22.28,2026-01-20 08:39:35
11995,Daily,23.83,2026-01-20 08:39:35
11995,Leisure,23.59,2026-01-20 08:39:35
11995,Business,23.1,2026-01-20 08:39:35
11995,Evening,17.44,2026-01-20 08:39:35
11997,Evening,29.77,2026-01-20 08:39:35
11997,Night Out,27.67,2026-01-20 08:39:35
11997,Leisure,17.56,2026-01-20 08:39:35
11999,Evening,31.2,2026-01-20 08:39:35
11999,Night Out,30.0,2026-01-20 08:39:35
11999,Leisure,19.4,2026-01-20 08:39:35
12000,Evening,32.52,2026-01-20 08:39:35
12000,Night Out,30.47,2026-01-20 08:39:35
12000,Leisure,17.79,2026-01-20 08:39:35
12003,Leisure,22.22,2026-01-20 08:39:35
12003,Daily,21.79,2026-01-20 08:39:35
12003,Evening,19.66,2026-01-20 08:39:35
12003,Night Out,18.16,2026-01-20 08:39:35
12003,Business,18.16,2026-01-20 08:39:35
12006,Daily,26.98,2026-01-20 08:39:35
12006,Leisure,26.19,2026-01-20 08:39:35
12006,Business,21.03,2026-01-20 08:39:35
12007,Evening,23.13,2026-01-20 08:39:35
12007,Leisure,22.14,2026-01-20 08:39:35
12007,Night Out,21.64,2026-01-20 08:39:35
12007,Daily,16.67,2026-01-20 08:39:35
12007,Business,16.42,2026-01-20 08:39:35
12010,Evening,30.77,2026-01-20 08:39:35
12010,Night Out,30.2,2026-01-20 08:39:35
12010,Leisure,19.94,2026-01-20 08:39:35
12011,Daily,26.55,2026-01-20 08:39:35
12011,Leisure,22.18,2026-01-20 08:39:35
12011,Business,21.45,2026-01-20 08:39:35
12011,Evening,15.64,2026-01-20 08:39:35
12014,Leisure,24.28,2026-01-20 08:39:35
12014,Night Out,20.08,2026-01-20 08:39:35
12014,Daily,19.89,2026-01-20 08:39:35
12014,Evening,18.36,2026-01-20 08:39:35
12014,Business,17.4,2026-01-20 08:39:35
12015,Leisure,25.58,2026-01-20 08:39:35
12015,Daily,22.74,2026-01-20 08:39:35
12015,Business,21.19,2026-01-20 08:39:35
12015,Evening,15.5,2026-01-20 08:39:35
12018,Evening,34.23,2026-01-20 08:39:35
12018,Night Out,33.74,2026-01-20 08:39:35
12018,Leisure,18.83,2026-01-20 08:39:35
12019,Evening,26.72,2026-01-20 08:39:35
12019,Night Out,24.43,2026-01-20 08:39:35
12019,Leisure,20.99,2026-01-20 08:39:35
12022,Night Out,28.95,2026-01-20 08:39:35
12022,Evening,28.07,2026-01-20 08:39:35
12022,Leisure,19.3,2026-01-20 08:39:35
12023,Evening,28.18,2026-01-20 08:39:35
12023,Night Out,27.49,2026-01-20 08:39:35
12023,Leisure,21.65,2026-01-20 08:39:35
12027,Evening,25.93,2026-01-20 08:39:35
12027,Leisure,22.84,2026-01-20 08:39:35
12027,Night Out,21.6,2026-01-20 08:39:35
12027,Business,15.12,2026-01-20 08:39:35
12030,Leisure,24.77,2026-01-20 08:39:35
12030,Daily,24.55,2026-01-20 08:39:35
12030,Business,20.72,2026-01-20 08:39:35
12033,Evening,23.87,2026-01-20 08:39:35
12033,Night Out,20.78,2026-01-20 08:39:35
12033,Leisure,19.34,2026-01-20 08:39:35
12033,Daily,18.72,2026-01-20 08:39:35
12033,Business,17.28,2026-01-20 08:39:35
12036,Leisure,25.91,2026-01-20 08:39:35
12036,Daily,22.26,2026-01-20 08:39:35
12036,Business,22.26,2026-01-20 08:39:35
12038,Leisure,21.95,2026-01-20 08:39:35
12038,Night Out,21.71,2026-01-20 08:39:35
12038,Evening,21.46,2026-01-20 08:39:35
12038,Daily,19.27,2026-01-20 08:39:35
12038,Business,15.61,2026-01-20 08:39:35
12041,Daily,27.51,2026-01-20 08:39:35
12041,Leisure,24.07,2026-01-20 08:39:35
12041,Business,24.07,2026-01-20 08:39:35
12042,Daily,22.81,2026-01-20 08:39:35
12042,Business,21.96,2026-01-20 08:39:35
12042,Evening,19.4,2026-01-20 08:39:35
12042,Leisure,18.98,2026-01-20 08:39:35
12042,Night Out,16.84,2026-01-20 08:39:35
12045,Evening,34.48,2026-01-20 08:39:35
12045,Night Out,29.12,2026-01-20 08:39:35
12045,Leisure,19.16,2026-01-20 08:39:35
12046,Leisure,24.89,2026-01-20 08:39:35
12046,Evening,24.89,2026-01-20 08:39:35
12046,Night Out,21.24,2026-01-20 08:39:35
12046,Daily,15.02,2026-01-20 08:39:35
12049,Evening,30.84,2026-01-20 08:39:35
12049,Night Out,28.5,2026-01-20 08:39:35
12049,Leisure,23.36,2026-01-20 08:39:35
12050,Evening,24.9,2026-01-20 08:39:35
12050,Night Out,22.61,2026-01-20 08:39:35
12050,Leisure,19.5,2026-01-20 08:39:35
12050,Business,18.67,2026-01-20 08:39:35
12053,Evening,31.11,2026-01-20 08:39:35
12053,Night Out,27.3,2026-01-20 08:39:35
12053,Leisure,20.95,2026-01-20 08:39:35
12054,Night Out,29.07,2026-01-20 08:39:35
12054,Evening,29.07,2026-01-20 08:39:35
12054,Leisure,19.38,2026-01-20 08:39:35
12057,Leisure,23.97,2026-01-20 08:39:35
12057,Daily,20.04,2026-01-20 08:39:35
12057,Business,18.08,2026-01-20 08:39:35
12057,Evening,15.03,2026-01-20 08:39:35
12060,Evening,24.44,2026-01-20 08:39:35
12060,Night Out,21.97,2026-01-20 08:39:35
12060,Leisure,18.83,2026-01-20 08:39:35
12060,Daily,18.16,2026-01-20 08:39:35
12060,Business,16.59,2026-01-20 08:39:35
12061,Daily,27.13,2026-01-20 08:39:35
12061,Business,26.83,2026-01-20 08:39:35
12061,Leisure,23.48,2026-01-20 08:39:35
12064,Night Out,23.24,2026-01-20 08:39:35
12064,Evening,22.54,2026-01-20 08:39:35
12064,Leisure,20.07,2026-01-20 08:39:35
12064,Daily,18.66,2026-01-20 08:39:35
12064,Business,15.49,2026-01-20 08:39:35
12065,Leisure,27.24,2026-01-20 08:39:35
12065,Daily,23.13,2026-01-20 08:39:35
12065,Night Out,17.54,2026-01-20 08:39:35
12065,Business,15.67,2026-01-20 08:39:35
12068,Daily,21.71,2026-01-20 08:39:35
12068,Business,21.43,2026-01-20 08:39:35
12068,Evening,20.0,2026-01-20 08:39:35
12068,Leisure,18.86,2026-01-20 08:39:35
12068,Night Out,18.0,2026-01-20 08:39:35
12069,Daily,25.0,2026-01-20 08:39:35
12069,Business,22.65,2026-01-20 08:39:35
12069,Leisure,22.35,2026-01-20 08:39:35
12069,Evening,17.35,2026-01-20 08:39:35
12071,Evening,24.98,2026-01-20 08:39:35
12071,Leisure,20.54,2026-01-20 08:39:35
12071,Night Out,19.7,2026-01-20 08:39:35
12071,Daily,18.65,2026-01-20 08:39:35
12071,Business,16.13,2026-01-20 08:39:35
12072,Leisure,24.48,2026-01-20 08:39:35
12072,Evening,21.49,2026-01-20 08:39:35
12072,Daily,19.1,2026-01-20 08:39:35
12072,Night Out,18.81,2026-01-20 08:39:35
12072,Business,16.12,2026-01-20 08:39:35
12073,Leisure,24.51,2026-01-20 08:39:35
12073,Daily,22.56,2026-01-20 08:39:35
12073,Business,21.73,2026-01-20 08:39:35
12073,Night Out,15.88,2026-01-20 08:39:35
12073,Evening,15.32,2026-01-20 08:39:35
12075,Evening,28.05,2026-01-20 08:39:35
12075,Night Out,20.85,2026-01-20 08:39:35
12075,Leisure,20.17,2026-01-20 08:39:35
12075,Business,16.43,2026-01-20 08:39:35
12076,Evening,27.37,2026-01-20 08:39:35
12076,Night Out,22.11,2026-01-20 08:39:35
12076,Leisure,21.75,2026-01-20 08:39:35
12076,Daily,15.09,2026-01-20 08:39:35
12077,Daily,28.26,2026-01-20 08:39:35
12077,Leisure,25.78,2026-01-20 08:39:35
12077,Business,23.29,2026-01-20 08:39:35
12079,Leisure,20.64,2026-01-20 08:39:35
12079,Night Out,20.28,2026-01-20 08:39:35
12079,Business,20.28,2026-01-20 08:39:35
12079,Evening,19.93,2026-01-20 08:39:35
12079,Daily,18.86,2026-01-20 08:39:35
12080,Daily,24.11,2026-01-20 08:39:35
12080,Leisure,23.71,2026-01-20 08:39:35
12080,Business,20.53,2026-01-20 08:39:35
12083,Evening,23.13,2026-01-20 08:39:35
12083,Night Out,21.2,2026-01-20 08:39:35
12083,Daily,20.48,2026-01-20 08:39:35
12083,Leisure,19.04,2026-01-20 08:39:35
12083,Business,16.14,2026-01-20 08:39:35
12084,Evening,24.23,2026-01-20 08:39:35
12084,Night Out,21.97,2026-01-20 08:39:35
12084,Daily,19.71,2026-01-20 08:39:35
12084,Leisure,18.81,2026-01-20 08:39:35
12084,Business,15.28,2026-01-20 08:39:35
12087,Business,24.27,2026-01-20 08:39:35
12087,Daily,23.2,2026-01-20 08:39:35
12087,Leisure,21.33,2026-01-20 08:39:35
12088,Daily,26.16,2026-01-20 08:39:35
12088,Business,23.6,2026-01-20 08:39:35
12088,Leisure,23.01,2026-01-20 08:39:35
12089,Leisure,29.22,2026-01-20 08:39:35
12089,Daily,25.1,2026-01-20 08:39:35
12089,Business,21.81,2026-01-20 08:39:35
12091,Evening,35.63,2026-01-20 08:39:35
12091,Night Out,32.39,2026-01-20 08:39:35
12091,Leisure,16.19,2026-01-20 08:39:35
12092,Daily,23.42,2026-01-20 08:39:35
12092,Leisure,21.13,2026-01-20 08:39:35
12092,Business,21.13,2026-01-20 08:39:35
12092,Evening,15.58,2026-01-20 08:39:35
12093,Leisure,25.3,2026-01-20 08:39:35
12093,Daily,20.48,2026-01-20 08:39:35
12093,Night Out,20.48,2026-01-20 08:39:35
12093,Evening,17.27,2026-01-20 08:39:35
12093,Business,16.47,2026-01-20 08:39:35
12095,Evening,33.33,2026-01-20 08:39:35
12095,Night Out,31.08,2026-01-20 08:39:35
12095,Leisure,21.17,2026-01-20 08:39:35
12097,Evening,27.24,2026-01-20 08:39:35
12097,Night Out,24.9,2026-01-20 08:39:35
12097,Leisure,19.07,2026-01-20 08:39:35
12097,Daily,15.95,2026-01-20 08:39:35
12098,Daily,27.57,2026-01-20 08:39:35
12098,Leisure,24.7,2026-01-20 08:39:35
12098,Business,20.93,2026-01-20 08:39:35
12099,Evening,34.43,2026-01-20 08:39:35
12099,Night Out,32.04,2026-01-20 08:39:35
12099,Leisure,18.26,2026-01-20 08:39:35
12101,Leisure,26.74,2026-01-20 08:39:35
12101,Daily,25.58,2026-01-20 08:39:35
12101,Business,18.99,2026-01-20 08:39:35
12102,Leisure,22.65,2026-01-20 08:39:35
12102,Daily,21.94,2026-01-20 08:39:35
12102,Evening,19.09,2026-01-20 08:39:35
12102,Business,18.52,2026-01-20 08:39:35
12102,Night Out,17.81,2026-01-20 08:39:35
12103,Leisure,21.52,2026-01-20 08:39:35
12103,Evening,21.19,2026-01-20 08:39:35
12103,Night Out,19.54,2026-01-20 08:39:35
12103,Daily,18.87,2026-01-20 08:39:35
12103,Business,18.87,2026-01-20 08:39:35
12105,Leisure,22.71,2026-01-20 08:39:35
12105,Business,20.29,2026-01-20 08:39:35
12105,Daily,19.81,2026-01-20 08:39:35
12105,Evening,18.84,2026-01-20 08:39:35
12105,Night Out,18.36,2026-01-20 08:39:35
12106,Daily,23.9,2026-01-20 08:39:35
12106,Business,23.51,2026-01-20 08:39:35
12106,Leisure,22.51,2026-01-20 08:39:35
12106,Evening,16.33,2026-01-20 08:39:35
12107,Evening,25.55,2026-01-20 08:39:35
12107,Night Out,24.45,2026-01-20 08:39:35
12107,Leisure,18.61,2026-01-20 08:39:35
12107,Daily,18.25,2026-01-20 08:39:35
12109,Leisure,22.55,2026-01-20 08:39:35
12109,Business,20.43,2026-01-20 08:39:35
12109,Evening,20.0,2026-01-20 08:39:35
12109,Daily,19.15,2026-01-20 08:39:35
12110,Business,23.7,2026-01-20 08:39:35
12110,Daily,23.26,2026-01-20 08:39:35
12110,Leisure,20.0,2026-01-20 08:39:35
12110,Evening,18.04,2026-01-20 08:39:35
12110,Night Out,15.0,2026-01-20 08:39:35
12111,Evening,26.61,2026-01-20 08:39:35
12111,Leisure,25.69,2026-01-20 08:39:35
12111,Night Out,25.69,2026-01-20 08:39:35
12113,Night Out,29.41,2026-01-20 08:39:35
12113,Evening,29.41,2026-01-20 08:39:35
12113,Leisure,19.85,2026-01-20 08:39:35
12115,Leisure,26.02,2026-01-20 08:39:35
12115,Daily,22.96,2026-01-20 08:39:35
12115,Night Out,19.39,2026-01-20 08:39:35
12115,Evening,17.35,2026-01-20 08:39:35
12117,Evening,29.15,2026-01-20 08:39:35
12117,Night Out,24.62,2026-01-20 08:39:35
12117,Leisure,21.11,2026-01-20 08:39:35
12118,Leisure,24.91,2026-01-20 08:39:35
12118,Business,24.57,2026-01-20 08:39:35
12118,Daily,23.55,2026-01-20 08:39:35
12119,Night Out,33.18,2026-01-20 08:39:35
12119,Evening,32.7,2026-01-20 08:39:35
12119,Leisure,19.43,2026-01-20 08:39:35
12121,Leisure,27.49,2026-01-20 08:39:35
12121,Evening,26.32,2026-01-20 08:39:35
12121,Night Out,25.15,2026-01-20 08:39:35
12123,Evening,28.67,2026-01-20 08:39:35
12123,Night Out,27.6,2026-01-20 08:39:35
12123,Leisure,19.0,2026-01-20 08:39:35
12124,Daily,25.25,2026-01-20 08:39:35
12124,Leisure,22.55,2026-01-20 08:39:35
12124,Business,22.06,2026-01-20 08:39:35
12124,Night Out,15.2,2026-01-20 08:39:35
12125,Evening,28.48,2026-01-20 08:39:35
12125,Night Out,25.83,2026-01-20 08:39:35
12125,Leisure,21.85,2026-01-20 08:39:35
12127,Evening,32.35,2026-01-20 08:39:35
12127,Night Out,29.41,2026-01-20 08:39:35
12128,Daily,23.62,2026-01-20 08:39:35
12128,Leisure,23.31,2026-01-20 08:39:35
12128,Business,19.94,2026-01-20 08:39:35
12128,Evening,19.33,2026-01-20 08:39:35
12129,Leisure,26.46,2026-01-20 08:39:35
12129,Daily,20.63,2026-01-20 08:39:35
12129,Business,20.63,2026-01-20 08:39:35
12129,Evening,19.28,2026-01-20 08:39:35
12131,Night Out,27.54,2026-01-20 08:39:35
12131,Evening,27.54,2026-01-20 08:39:35
12131,Leisure,19.49,2026-01-20 08:39:35
12132,Leisure,28.24,2026-01-20 08:39:35
12132,Daily,24.92,2026-01-20 08:39:35
12132,Business,21.59,2026-01-20 08:39:35
12133,Daily,26.56,2026-01-20 08:39:35
12133,Leisure,25.39,2026-01-20 08:39:35
12133,Business,21.09,2026-01-20 08:39:35
12135,Evening,33.93,2026-01-20 08:39:35
12135,Night Out,30.95,2026-01-20 08:39:35
12135,Leisure,17.86,2026-01-20 08:39:35
12136,Daily,21.5,2026-01-20 08:39:35
12136,Evening,20.87,2026-01-20 08:39:35
12136,Leisure,19.94,2026-01-20 08:39:35
12136,Business,19.31,2026-01-20 08:39:35
12136,Night Out,18.38,2026-01-20 08:39:35
12137,Evening,29.57,2026-01-20 08:39:35
12137,Night Out,25.27,2026-01-20 08:39:35
12137,Leisure,20.97,2026-01-20 08:39:35
12139,Daily,24.44,2026-01-20 08:39:35
12139,Leisure,23.31,2026-01-20 08:39:35
12139,Business,22.93,2026-01-20 08:39:35
12139,Evening,16.92,2026-01-20 08:39:35
12141,Leisure,24.23,2026-01-20 08:39:35
12141,Daily,22.91,2026-01-20 08:39:35
12141,Business,20.26,2026-01-20 08:39:35
12141,Night Out,16.3,2026-01-20 08:39:35
12141,Evening,16.3,2026-01-20 08:39:35
12144,Night Out,23.27,2026-01-20 08:39:35
12144,Evening,23.27,2026-01-20 08:39:35
12144,Leisure,20.79,2026-01-20 08:39:35
12144,Daily,18.32,2026-01-20 08:39:35
12145,Leisure,27.75,2026-01-20 08:39:35
12145,Daily,25.36,2026-01-20 08:39:35
12145,Business,23.92,2026-01-20 08:39:35
12147,Evening,31.56,2026-01-20 08:39:35
12147,Night Out,28.0,2026-01-20 08:39:35
12147,Leisure,20.0,2026-01-20 08:39:35
12148,Evening,32.91,2026-01-20 08:39:35
12148,Night Out,28.48,2026-01-20 08:39:35
12148,Leisure,19.62,2026-01-20 08:39:35
12149,Leisure,24.85,2026-01-20 08:39:35
12149,Daily,23.64,2026-01-20 08:39:35
12149,Business,21.82,2026-01-20 08:39:35
12151,Daily,24.57,2026-01-20 08:39:35
12151,Leisure,24.57,2026-01-20 08:39:35
12151,Business,21.55,2026-01-20 08:39:35
12151,Evening,15.52,2026-01-20 08:39:35
12152,Leisure,22.22,2026-01-20 08:39:35
12152,Business,21.3,2026-01-20 08:39:35
12152,Daily,20.37,2026-01-20 08:39:35
12152,Evening,16.67,2026-01-20 08:39:35
12153,Leisure,24.6,2026-01-20 08:39:35
12153,Night Out,21.39,2026-01-20 08:39:35
12153,Evening,19.79,2026-01-20 08:39:35
12153,Daily,17.11,2026-01-20 08:39:35
12153,Business,17.11,2026-01-20 08:39:35
12155,Daily,21.12,2026-01-20 08:39:35
12155,Evening,21.12,2026-01-20 08:39:35
12155,Business,20.5,2026-01-20 08:39:35
12155,Leisure,19.88,2026-01-20 08:39:35
12155,Night Out,17.39,2026-01-20 08:39:35
12156,Daily,22.71,2026-01-20 08:39:35
12156,Leisure,22.22,2026-01-20 08:39:35
12156,Business,21.74,2026-01-20 08:39:35
12157,Leisure,23.94,2026-01-20 08:39:35
12157,Night Out,19.01,2026-01-20 08:39:35
12157,Daily,18.31,2026-01-20 08:39:35
12157,Evening,17.61,2026-01-20 08:39:35
12157,Business,16.9,2026-01-20 08:39:35
12159,Evening,27.13,2026-01-20 08:39:35
12159,Night Out,23.94,2026-01-20 08:39:35
12159,Leisure,18.62,2026-01-20 08:39:35
12159,Daily,15.96,2026-01-20 08:39:35
12160,Night Out,26.97,2026-01-20 08:39:35
12160,Evening,26.97,2026-01-20 08:39:35
12160,Leisure,19.08,2026-01-20 08:39:35
12161,Leisure,24.59,2026-01-20 08:39:35
12161,Daily,24.04,2026-01-20 08:39:35
12161,Evening,18.58,2026-01-20 08:39:35
12161,Business,18.03,2026-01-20 08:39:35
12163,Leisure,27.61,2026-01-20 08:39:35
12163,Daily,25.15,2026-01-20 08:39:35
12163,Business,16.56,2026-01-20 08:39:35
12165,Evening,23.77,2026-01-20 08:39:35
12165,Night Out,21.97,2026-01-20 08:39:35
12165,Daily,20.63,2026-01-20 08:39:35
12165,Business,17.04,2026-01-20 08:39:35
12165,Leisure,16.59,2026-01-20 08:39:35
12167,Leisure,23.9,2026-01-20 08:39:35
12167,Daily,22.44,2026-01-20 08:39:35
12167,Business,18.05,2026-01-20 08:39:35
12168,Evening,22.96,2026-01-20 08:39:35
12168,Leisure,22.45,2026-01-20 08:39:35
12168,Night Out,18.88,2026-01-20 08:39:35
12168,Business,18.37,2026-01-20 08:39:35
12168,Daily,17.35,2026-01-20 08:39:35
12169,Evening,29.73,2026-01-20 08:39:35
12169,Night Out,26.13,2026-01-20 08:39:35
12169,Leisure,20.72,2026-01-20 08:39:35
12171,Evening,26.06,2026-01-20 08:39:35
12171,Night Out,25.35,2026-01-20 08:39:35
12171,Leisure,18.31,2026-01-20 08:39:35
12171,Business,16.2,2026-01-20 08:39:35
12172,Evening,25.93,2026-01-20 08:39:35
12172,Leisure,20.37,2026-01-20 08:39:35
12172,Night Out,20.37,2026-01-20 08:39:35
12172,Business,17.59,2026-01-20 08:39:35
12172,Daily,15.74,2026-01-20 08:39:35
12175,Leisure,28.09,2026-01-20 08:39:35
12175,Daily,26.97,2026-01-20 08:39:35
12175,Business,18.54,2026-01-20 08:39:35
12176,Daily,22.15,2026-01-20 08:39:35
12176,Leisure,21.52,2026-01-20 08:39:35
12176,Business,21.52,2026-01-20 08:39:35
12177,Night Out,25.9,2026-01-20 08:39:35
12177,Evening,25.9,2026-01-20 08:39:35
12177,Leisure,19.28,2026-01-20 08:39:35
12179,Leisure,24.42,2026-01-20 08:39:35
12179,Business,21.51,2026-01-20 08:39:35
12179,Daily,18.6,2026-01-20 08:39:35
12179,Evening,15.7,2026-01-20 08:39:35
12179,Night Out,15.12,2026-01-20 08:39:35
12180,Daily,24.83,2026-01-20 08:39:35
12180,Leisure,23.49,2026-01-20 08:39:35
12180,Business,22.82,2026-01-20 08:39:35
12180,Evening,16.11,2026-01-20 08:39:35
12182,Night Out,28.45,2026-01-20 08:39:35
12182,Evening,27.62,2026-01-20 08:39:35
