PERFUME_ID,AUDIENCE,VOTE,LOAD_DT
9348,Masculine,33,2026-01-20 08:39:32
9348,Classic,33,2026-01-20 08:39:32
9349,Masculine,464,2026-01-20 08:39:32
9349,Modern,216,2026-01-20 08:39:32
9349,Classic,200,2026-01-20 08:39:32
9349,Feminine,67,2026-01-20 08:39:32
9350,Feminine,21,2026-01-20 08:39:32
9350,Masculine,19,2026-01-20 08:39:32
9350,Modern,19,2026-01-20 08:39:32
9350,Classic,3,2026-01-20 08:39:32
9351,Feminine,43,2026-01-20 08:39:32
9351,Classic,17,2026-01-20 08:39:32
9351,Modern,12,2026-01-20 08:39:32
9352,Feminine,114,2026-01-20 08:39:32
9352,Modern,61,2026-01-20 08:39:32
9352,Classic,44,2026-01-20 08:39:32
9352,Masculine,24,2026-01-20 08:39:32
9354,Masculine,16,2026-01-20 08:39:32
9354,Modern,9,2026-01-20 08:39:32
9354,Classic,6,2026-01-20 08:39:32
9354,Feminine,3,2026-01-20 08:39:32
9355,Feminine,24,2026-01-20 08:39:32
9355,Modern,10,2026-01-20 08:39:32
9355,Classic,7,2026-01-20 08:39:32
9357,Masculine,370,2026-01-20 08:39:32
9357,Feminine,189,2026-01-20 08:39:32
9357,Classic,182,2026-01-20 08:39:32
9357,Modern,154,2026-01-20 08:39:32
9358,Masculine,20,2026-01-20 08:39:32
9358,Modern,17,2026-01-20 08:39:32
9358,Feminine,13,2026-01-20 08:39:32
9358,Classic,4,2026-01-20 08:39:32
9359,Masculine,20,2026-01-20 08:39:32
9359,Classic,17,2026-01-20 08:39:32
9359,Modern,5,2026-01-20 08:39:32
9359,Feminine,4,2026-01-20 08:39:32
9360,Masculine,79,2026-01-20 08:39:32
9360,Feminine,46,2026-01-20 08:39:32
9360,Classic,35,2026-01-20 08:39:32
9360,Modern,28,2026-01-20 08:39:32
9361,Feminine,303,2026-01-20 08:39:32
9361,Modern,137,2026-01-20 08:39:32
9361,Classic,97,2026-01-20 08:39:32
9362,Feminine,19,2026-01-20 08:39:32
9362,Modern,10,2026-01-20 08:39:32
9362,Classic,8,2026-01-20 08:39:32
9362,Masculine,5,2026-01-20 08:39:32
9363,Feminine,78,2026-01-20 08:39:32
9363,Modern,42,2026-01-20 08:39:32
9363,Classic,20,2026-01-20 08:39:32
9364,Feminine,75,2026-01-20 08:39:32
9364,Masculine,44,2026-01-20 08:39:32
9364,Modern,33,2026-01-20 08:39:32
9364,Classic,23,2026-01-20 08:39:32
9365,Masculine,159,2026-01-20 08:39:32
9365,Modern,71,2026-01-20 08:39:32
9365,Classic,68,2026-01-20 08:39:32
9365,Feminine,15,2026-01-20 08:39:32
9366,Feminine,19,2026-01-20 08:39:32
9366,Modern,11,2026-01-20 08:39:32
9366,Classic,6,2026-01-20 08:39:32
9367,Feminine,68,2026-01-20 08:39:32
9367,Modern,33,2026-01-20 08:39:32
9367,Classic,20,2026-01-20 08:39:32
9367,Masculine,7,2026-01-20 08:39:32
9368,Feminine,73,2026-01-20 08:39:32
9368,Masculine,53,2026-01-20 08:39:32
9368,Modern,37,2026-01-20 08:39:32
9368,Classic,27,2026-01-20 08:39:32
9369,Masculine,210,2026-01-20 08:39:32
9369,Classic,148,2026-01-20 08:39:32
9369,Feminine,34,2026-01-20 08:39:32
9369,Modern,19,2026-01-20 08:39:32
9370,Feminine,13,2026-01-20 08:39:32
9370,Modern,8,2026-01-20 08:39:32
9370,Classic,6,2026-01-20 08:39:32
9371,Masculine,55,2026-01-20 08:39:32
9371,Modern,28,2026-01-20 08:39:32
9371,Classic,12,2026-01-20 08:39:32
9371,Feminine,6,2026-01-20 08:39:32
9372,Feminine,75,2026-01-20 08:39:32
9372,Masculine,55,2026-01-20 08:39:32
9372,Modern,39,2026-01-20 08:39:32
9372,Classic,35,2026-01-20 08:39:32
9373,Masculine,164,2026-01-20 08:39:32
9373,Modern,103,2026-01-20 08:39:32
9373,Classic,50,2026-01-20 08:39:32
9373,Feminine,23,2026-01-20 08:39:32
9374,Masculine,18,2026-01-20 08:39:32
9374,Classic,11,2026-01-20 08:39:32
9374,Modern,6,2026-01-20 08:39:32
9375,Feminine,68,2026-01-20 08:39:32
9375,Modern,33,2026-01-20 08:39:32
9375,Classic,23,2026-01-20 08:39:32
9376,Feminine,60,2026-01-20 08:39:32
9376,Modern,21,2026-01-20 08:39:32
9376,Classic,19,2026-01-20 08:39:32
9376,Masculine,12,2026-01-20 08:39:32
9377,Feminine,148,2026-01-20 08:39:32
9377,Modern,65,2026-01-20 08:39:32
9377,Classic,60,2026-01-20 08:39:32
9377,Masculine,26,2026-01-20 08:39:32
9378,Feminine,19,2026-01-20 08:39:32
9378,Modern,9,2026-01-20 08:39:32
9378,Classic,5,2026-01-20 08:39:32
9380,Masculine,57,2026-01-20 08:39:32
9380,Classic,22,2026-01-20 08:39:32
9380,Modern,20,2026-01-20 08:39:32
9380,Feminine,12,2026-01-20 08:39:32
9381,Feminine,146,2026-01-20 08:39:32
9381,Modern,89,2026-01-20 08:39:32
9381,Classic,37,2026-01-20 08:39:32
9382,Feminine,19,2026-01-20 08:39:32
9382,Modern,11,2026-01-20 08:39:32
9382,Classic,4,2026-01-20 08:39:32
9383,Masculine,57,2026-01-20 08:39:32
9383,Modern,38,2026-01-20 08:39:32
9383,Classic,18,2026-01-20 08:39:32
9383,Feminine,5,2026-01-20 08:39:32
9384,Masculine,63,2026-01-20 08:39:32
9384,Feminine,53,2026-01-20 08:39:32
9384,Classic,30,2026-01-20 08:39:32
9384,Modern,30,2026-01-20 08:39:32
9385,Feminine,169,2026-01-20 08:39:32
9385,Classic,61,2026-01-20 08:39:32
9385,Modern,56,2026-01-20 08:39:32
9385,Masculine,18,2026-01-20 08:39:32
9387,Feminine,57,2026-01-20 08:39:32
9387,Modern,38,2026-01-20 08:39:32
9387,Classic,15,2026-01-20 08:39:32
9388,Feminine,73,2026-01-20 08:39:32
9388,Modern,40,2026-01-20 08:39:32
9388,Classic,24,2026-01-20 08:39:32
9388,Masculine,18,2026-01-20 08:39:32
9389,Feminine,180,2026-01-20 08:39:32
9389,Classic,101,2026-01-20 08:39:32
9389,Modern,39,2026-01-20 08:39:32
9390,Feminine,21,2026-01-20 08:39:32
9390,Modern,14,2026-01-20 08:39:32
9390,Classic,11,2026-01-20 08:39:32
9391,Feminine,47,2026-01-20 08:39:32
9391,Modern,24,2026-01-20 08:39:32
9391,Classic,16,2026-01-20 08:39:32
9392,Feminine,60,2026-01-20 08:39:32
9392,Classic,31,2026-01-20 08:39:32
9392,Modern,24,2026-01-20 08:39:32
9392,Masculine,6,2026-01-20 08:39:32
9393,Feminine,169,2026-01-20 08:39:32
9393,Classic,92,2026-01-20 08:39:32
9393,Modern,30,2026-01-20 08:39:32
9394,Feminine,17,2026-01-20 08:39:32
9394,Modern,9,2026-01-20 08:39:32
9394,Classic,2,2026-01-20 08:39:32
9395,Feminine,57,2026-01-20 08:39:32
9395,Modern,25,2026-01-20 08:39:32
9395,Classic,17,2026-01-20 08:39:32
9395,Masculine,6,2026-01-20 08:39:32
9396,Feminine,70,2026-01-20 08:39:32
9396,Classic,41,2026-01-20 08:39:32
9396,Modern,35,2026-01-20 08:39:32
9396,Masculine,10,2026-01-20 08:39:32
9398,Masculine,13,2026-01-20 08:39:32
9398,Feminine,11,2026-01-20 08:39:32
9398,Modern,11,2026-01-20 08:39:32
9398,Classic,5,2026-01-20 08:39:32
9399,Masculine,39,2026-01-20 08:39:32
9399,Modern,24,2026-01-20 08:39:32
9399,Classic,14,2026-01-20 08:39:32
9399,Feminine,8,2026-01-20 08:39:32
9400,Masculine,40,2026-01-20 08:39:32
9400,Feminine,22,2026-01-20 08:39:32
9400,Modern,22,2026-01-20 08:39:32
9400,Classic,13,2026-01-20 08:39:32
9401,Masculine,127,2026-01-20 08:39:32
9401,Modern,58,2026-01-20 08:39:32
9401,Classic,45,2026-01-20 08:39:32
9404,Masculine,31,2026-01-20 08:39:32
9404,Modern,17,2026-01-20 08:39:32
9404,Classic,12,2026-01-20 08:39:32
9405,Feminine,139,2026-01-20 08:39:32
9405,Classic,81,2026-01-20 08:39:32
9405,Modern,25,2026-01-20 08:39:32
9405,Masculine,23,2026-01-20 08:39:32
9407,Feminine,60,2026-01-20 08:39:32
9407,Classic,24,2026-01-20 08:39:32
9407,Modern,21,2026-01-20 08:39:32
9407,Masculine,9,2026-01-20 08:39:32
9408,Masculine,20,2026-01-20 08:39:32
9408,Modern,10,2026-01-20 08:39:32
9408,Classic,3,2026-01-20 08:39:32
9409,Masculine,82,2026-01-20 08:39:32
9409,Modern,51,2026-01-20 08:39:32
9409,Classic,29,2026-01-20 08:39:32
9409,Feminine,16,2026-01-20 08:39:32
9411,Feminine,51,2026-01-20 08:39:32
9411,Modern,28,2026-01-20 08:39:32
9411,Classic,18,2026-01-20 08:39:32
9412,Feminine,42,2026-01-20 08:39:32
9412,Modern,22,2026-01-20 08:39:32
9412,Masculine,6,2026-01-20 08:39:32
9412,Classic,6,2026-01-20 08:39:32
9414,Masculine,104,2026-01-20 08:39:32
9414,Classic,51,2026-01-20 08:39:32
9414,Modern,35,2026-01-20 08:39:32
9414,Feminine,13,2026-01-20 08:39:32
9415,Feminine,45,2026-01-20 08:39:32
9415,Modern,24,2026-01-20 08:39:32
9415,Classic,18,2026-01-20 08:39:32
9415,Masculine,10,2026-01-20 08:39:32
9416,Feminine,45,2026-01-20 08:39:32
9416,Modern,21,2026-01-20 08:39:32
9416,Classic,19,2026-01-20 08:39:32
9416,Masculine,7,2026-01-20 08:39:32
9418,Masculine,85,2026-01-20 08:39:32
9418,Modern,51,2026-01-20 08:39:32
9418,Classic,29,2026-01-20 08:39:32
9418,Feminine,14,2026-01-20 08:39:32
9419,Feminine,53,2026-01-20 08:39:32
9419,Modern,23,2026-01-20 08:39:32
9419,Masculine,22,2026-01-20 08:39:32
9419,Classic,14,2026-01-20 08:39:32
9420,Feminine,47,2026-01-20 08:39:32
9420,Modern,25,2026-01-20 08:39:32
9420,Classic,13,2026-01-20 08:39:32
9420,Masculine,5,2026-01-20 08:39:32
9421,Masculine,77,2026-01-20 08:39:32
9421,Modern,59,2026-01-20 08:39:32
9421,Classic,22,2026-01-20 08:39:32
9421,Feminine,8,2026-01-20 08:39:32
9423,Feminine,51,2026-01-20 08:39:32
9423,Modern,33,2026-01-20 08:39:32
9423,Classic,23,2026-01-20 08:39:32
9423,Masculine,10,2026-01-20 08:39:32
9424,Masculine,37,2026-01-20 08:39:32
9424,Modern,22,2026-01-20 08:39:32
9424,Classic,12,2026-01-20 08:39:32
9425,Masculine,80,2026-01-20 08:39:32
9425,Modern,34,2026-01-20 08:39:32
9425,Classic,31,2026-01-20 08:39:32
9425,Feminine,11,2026-01-20 08:39:32
9427,Feminine,52,2026-01-20 08:39:32
9427,Masculine,28,2026-01-20 08:39:32
9427,Modern,22,2026-01-20 08:39:32
9427,Classic,19,2026-01-20 08:39:32
9428,Masculine,33,2026-01-20 08:39:32
9428,Modern,20,2026-01-20 08:39:32
9428,Classic,6,2026-01-20 08:39:32
9428,Feminine,5,2026-01-20 08:39:32
9430,Feminine,93,2026-01-20 08:39:32
9430,Modern,48,2026-01-20 08:39:32
9430,Classic,34,2026-01-20 08:39:32
9430,Masculine,10,2026-01-20 08:39:32
9431,Feminine,58,2026-01-20 08:39:32
9431,Masculine,33,2026-01-20 08:39:32
9431,Classic,27,2026-01-20 08:39:32
9431,Modern,27,2026-01-20 08:39:32
9432,Feminine,30,2026-01-20 08:39:32
9432,Modern,21,2026-01-20 08:39:32
9432,Masculine,14,2026-01-20 08:39:32
9432,Classic,4,2026-01-20 08:39:32
9434,Masculine,68,2026-01-20 08:39:32
9434,Modern,47,2026-01-20 08:39:32
9434,Classic,15,2026-01-20 08:39:32
9434,Feminine,11,2026-01-20 08:39:32
9435,Feminine,31,2026-01-20 08:39:32
9435,Masculine,30,2026-01-20 08:39:32
9435,Classic,15,2026-01-20 08:39:32
9435,Modern,13,2026-01-20 08:39:32
9436,Feminine,30,2026-01-20 08:39:32
9436,Modern,14,2026-01-20 08:39:32
9436,Classic,11,2026-01-20 08:39:32
9436,Masculine,5,2026-01-20 08:39:32
9438,Feminine,87,2026-01-20 08:39:32
9438,Modern,47,2026-01-20 08:39:32
9438,Classic,37,2026-01-20 08:39:32
9439,Feminine,46,2026-01-20 08:39:32
9439,Masculine,33,2026-01-20 08:39:32
9439,Classic,19,2026-01-20 08:39:32
9439,Modern,16,2026-01-20 08:39:32
9440,Masculine,31,2026-01-20 08:39:32
9440,Modern,12,2026-01-20 08:39:32
9440,Classic,6,2026-01-20 08:39:32
9442,Masculine,86,2026-01-20 08:39:32
9442,Classic,41,2026-01-20 08:39:32
9442,Feminine,38,2026-01-20 08:39:32
9442,Modern,27,2026-01-20 08:39:32
9443,Feminine,40,2026-01-20 08:39:32
9443,Masculine,26,2026-01-20 08:39:32
9443,Modern,23,2026-01-20 08:39:32
9443,Classic,17,2026-01-20 08:39:32
9444,Feminine,28,2026-01-20 08:39:32
9444,Modern,15,2026-01-20 08:39:32
9444,Classic,8,2026-01-20 08:39:32
9446,Masculine,63,2026-01-20 08:39:32
9446,Modern,35,2026-01-20 08:39:32
9446,Classic,33,2026-01-20 08:39:32
9446,Feminine,17,2026-01-20 08:39:32
9447,Masculine,35,2026-01-20 08:39:32
9447,Feminine,34,2026-01-20 08:39:32
9447,Classic,10,2026-01-20 08:39:32
9447,Modern,9,2026-01-20 08:39:32
9448,Masculine,17,2026-01-20 08:39:32
9448,Feminine,15,2026-01-20 08:39:32
9448,Classic,10,2026-01-20 08:39:32
9448,Modern,8,2026-01-20 08:39:32
9450,Feminine,78,2026-01-20 08:39:32
9450,Modern,44,2026-01-20 08:39:32
9450,Classic,16,2026-01-20 08:39:32
9451,Masculine,34,2026-01-20 08:39:32
9451,Feminine,18,2026-01-20 08:39:32
9451,Classic,12,2026-01-20 08:39:32
9451,Modern,6,2026-01-20 08:39:32
9452,Feminine,23,2026-01-20 08:39:32
9452,Modern,14,2026-01-20 08:39:32
9452,Classic,11,2026-01-20 08:39:32
9455,Masculine,62,2026-01-20 08:39:32
9455,Modern,30,2026-01-20 08:39:32
9455,Classic,24,2026-01-20 08:39:32
9456,Feminine,27,2026-01-20 08:39:32
9456,Modern,19,2026-01-20 08:39:32
9456,Masculine,10,2026-01-20 08:39:32
9456,Classic,9,2026-01-20 08:39:32
9459,Feminine,101,2026-01-20 08:39:32
9459,Modern,37,2026-01-20 08:39:32
9459,Classic,36,2026-01-20 08:39:32
9460,Feminine,17,2026-01-20 08:39:32
9460,Modern,11,2026-01-20 08:39:32
9463,Masculine,147,2026-01-20 08:39:32
9463,Classic,73,2026-01-20 08:39:32
9463,Modern,50,2026-01-20 08:39:32
9463,Feminine,13,2026-01-20 08:39:32
9464,Feminine,25,2026-01-20 08:39:32
9464,Modern,16,2026-01-20 08:39:32
9464,Classic,8,2026-01-20 08:39:32
9464,Masculine,3,2026-01-20 08:39:32
9466,Masculine,68,2026-01-20 08:39:32
9466,Classic,47,2026-01-20 08:39:32
9466,Modern,11,2026-01-20 08:39:32
9466,Feminine,6,2026-01-20 08:39:32
9468,Feminine,28,2026-01-20 08:39:32
9468,Modern,20,2026-01-20 08:39:32
9468,Classic,6,2026-01-20 08:39:32
9468,Masculine,5,2026-01-20 08:39:32
9470,Feminine,63,2026-01-20 08:39:32
9470,Modern,42,2026-01-20 08:39:32
9470,Masculine,29,2026-01-20 08:39:32
9470,Classic,18,2026-01-20 08:39:32
9471,Masculine,107,2026-01-20 08:39:32
9471,Modern,40,2026-01-20 08:39:32
9471,Classic,38,2026-01-20 08:39:32
9471,Feminine,10,2026-01-20 08:39:32
9472,Feminine,28,2026-01-20 08:39:32
9472,Modern,14,2026-01-20 08:39:32
9472,Classic,8,2026-01-20 08:39:32
9472,Masculine,5,2026-01-20 08:39:32
9475,Feminine,82,2026-01-20 08:39:32
9475,Classic,48,2026-01-20 08:39:32
9475,Masculine,45,2026-01-20 08:39:32
9475,Modern,12,2026-01-20 08:39:32
9478,Masculine,95,2026-01-20 08:39:32
9478,Classic,62,2026-01-20 08:39:32
9478,Modern,26,2026-01-20 08:39:32
9479,Masculine,67,2026-01-20 08:39:32
9479,Classic,41,2026-01-20 08:39:32
9479,Modern,9,2026-01-20 08:39:32
9482,Masculine,63,2026-01-20 08:39:32
9482,Modern,30,2026-01-20 08:39:32
9482,Classic,29,2026-01-20 08:39:32
9482,Feminine,6,2026-01-20 08:39:32
9483,Masculine,58,2026-01-20 08:39:32
9483,Modern,33,2026-01-20 08:39:32
9483,Classic,11,2026-01-20 08:39:32
9483,Feminine,10,2026-01-20 08:39:32
9484,Feminine,17,2026-01-20 08:39:32
9484,Classic,8,2026-01-20 08:39:32
9484,Modern,6,2026-01-20 08:39:32
9484,Masculine,2,2026-01-20 08:39:32
9487,Feminine,67,2026-01-20 08:39:32
9487,Classic,37,2026-01-20 08:39:32
9487,Modern,18,2026-01-20 08:39:32
9487,Masculine,11,2026-01-20 08:39:32
9488,Masculine,22,2026-01-20 08:39:32
9488,Modern,16,2026-01-20 08:39:32
9488,Classic,7,2026-01-20 08:39:32
9491,Masculine,44,2026-01-20 08:39:32
9491,Modern,36,2026-01-20 08:39:32
9491,Feminine,11,2026-01-20 08:39:32
9491,Classic,9,2026-01-20 08:39:32
9492,Masculine,15,2026-01-20 08:39:32
9492,Feminine,12,2026-01-20 08:39:32
9492,Classic,12,2026-01-20 08:39:32
9492,Modern,6,2026-01-20 08:39:32
9494,Masculine,50,2026-01-20 08:39:32
9494,Modern,25,2026-01-20 08:39:32
9494,Classic,21,2026-01-20 08:39:32
9494,Feminine,7,2026-01-20 08:39:32
9495,Masculine,39,2026-01-20 08:39:32
9495,Modern,24,2026-01-20 08:39:32
9495,Classic,16,2026-01-20 08:39:32
9495,Feminine,8,2026-01-20 08:39:32
9498,Feminine,62,2026-01-20 08:39:32
9498,Classic,33,2026-01-20 08:39:32
9498,Modern,24,2026-01-20 08:39:32
9498,Masculine,12,2026-01-20 08:39:32
9500,Masculine,14,2026-01-20 08:39:32
9500,Modern,8,2026-01-20 08:39:32
9500,Classic,4,2026-01-20 08:39:32
9501,Feminine,405,2026-01-20 08:39:32
9501,Masculine,309,2026-01-20 08:39:32
9501,Classic,185,2026-01-20 08:39:32
9501,Modern,182,2026-01-20 08:39:32
9502,Feminine,46,2026-01-20 08:39:32
9502,Modern,19,2026-01-20 08:39:32
9502,Classic,14,2026-01-20 08:39:32
9503,Feminine,29,2026-01-20 08:39:32
9503,Classic,10,2026-01-20 08:39:32
9503,Modern,10,2026-01-20 08:39:32
9503,Masculine,4,2026-01-20 08:39:32
9505,Feminine,189,2026-01-20 08:39:32
9505,Modern,82,2026-01-20 08:39:32
9505,Classic,76,2026-01-20 08:39:32
9505,Masculine,59,2026-01-20 08:39:32
9507,Masculine,43,2026-01-20 08:39:32
9507,Modern,22,2026-01-20 08:39:32
9507,Classic,11,2026-01-20 08:39:32
9507,Feminine,5,2026-01-20 08:39:32
9508,Masculine,14,2026-01-20 08:39:32
9508,Classic,11,2026-01-20 08:39:32
9508,Modern,3,2026-01-20 08:39:32
9509,Feminine,135,2026-01-20 08:39:32
9509,Masculine,91,2026-01-20 08:39:32
9509,Classic,65,2026-01-20 08:39:32
9509,Modern,55,2026-01-20 08:39:32
9511,Masculine,29,2026-01-20 08:39:32
9511,Modern,21,2026-01-20 08:39:32
9511,Feminine,3,2026-01-20 08:39:32
9513,Feminine,143,2026-01-20 08:39:32
9513,Classic,74,2026-01-20 08:39:32
9513,Modern,51,2026-01-20 08:39:32
9513,Masculine,39,2026-01-20 08:39:32
9514,Masculine,19,2026-01-20 08:39:32
9514,Classic,8,2026-01-20 08:39:32
9514,Modern,5,2026-01-20 08:39:32
9514,Feminine,3,2026-01-20 08:39:32
9515,Feminine,59,2026-01-20 08:39:32
9515,Classic,20,2026-01-20 08:39:32
9515,Modern,20,2026-01-20 08:39:32
9517,Feminine,118,2026-01-20 08:39:32
9517,Modern,67,2026-01-20 08:39:32
9517,Classic,36,2026-01-20 08:39:32
9517,Masculine,24,2026-01-20 08:39:32
9519,Masculine,45,2026-01-20 08:39:32
9519,Classic,23,2026-01-20 08:39:32
9519,Feminine,10,2026-01-20 08:39:32
9519,Modern,6,2026-01-20 08:39:32
9521,Feminine,117,2026-01-20 08:39:32
9521,Masculine,61,2026-01-20 08:39:32
9521,Classic,60,2026-01-20 08:39:32
9521,Modern,48,2026-01-20 08:39:32
9522,Masculine,18,2026-01-20 08:39:32
9522,Classic,5,2026-01-20 08:39:32
9522,Feminine,4,2026-01-20 08:39:32
9522,Modern,3,2026-01-20 08:39:32
9523,Feminine,44,2026-01-20 08:39:32
9523,Modern,23,2026-01-20 08:39:32
9523,Classic,11,2026-01-20 08:39:32
9524,Feminine,28,2026-01-20 08:39:32
9524,Classic,17,2026-01-20 08:39:32
9524,Masculine,6,2026-01-20 08:39:32
9524,Modern,6,2026-01-20 08:39:32
9525,Masculine,96,2026-01-20 08:39:32
9525,Feminine,90,2026-01-20 08:39:32
9525,Modern,47,2026-01-20 08:39:32
9525,Classic,44,2026-01-20 08:39:32
9527,Feminine,45,2026-01-20 08:39:32
9527,Modern,17,2026-01-20 08:39:32
9527,Classic,13,2026-01-20 08:39:32
9528,Feminine,34,2026-01-20 08:39:32
9528,Classic,18,2026-01-20 08:39:32
9528,Modern,14,2026-01-20 08:39:32
9529,Masculine,102,2026-01-20 08:39:32
9529,Feminine,84,2026-01-20 08:39:32
9529,Modern,46,2026-01-20 08:39:32
9529,Classic,44,2026-01-20 08:39:32
9531,Feminine,35,2026-01-20 08:39:32
9531,Modern,28,2026-01-20 08:39:32
9531,Classic,4,2026-01-20 08:39:32
9532,Feminine,30,2026-01-20 08:39:32
9532,Modern,19,2026-01-20 08:39:32
9532,Classic,8,2026-01-20 08:39:32
9532,Masculine,3,2026-01-20 08:39:32
9533,Masculine,83,2026-01-20 08:39:32
9533,Feminine,56,2026-01-20 08:39:32
9533,Classic,38,2026-01-20 08:39:32
9533,Modern,31,2026-01-20 08:39:32
9535,Feminine,45,2026-01-20 08:39:32
9535,Masculine,20,2026-01-20 08:39:32
9535,Classic,20,2026-01-20 08:39:32
9535,Modern,13,2026-01-20 08:39:32
9536,Feminine,25,2026-01-20 08:39:32
9536,Classic,13,2026-01-20 08:39:32
9536,Modern,13,2026-01-20 08:39:32
9536,Masculine,3,2026-01-20 08:39:32
9537,Masculine,68,2026-01-20 08:39:32
9537,Feminine,58,2026-01-20 08:39:32
9537,Classic,30,2026-01-20 08:39:32
9537,Modern,30,2026-01-20 08:39:32
9538,Masculine,34,2026-01-20 08:39:32
9538,Classic,16,2026-01-20 08:39:32
9538,Feminine,15,2026-01-20 08:39:32
9538,Modern,12,2026-01-20 08:39:32
9539,Masculine,28,2026-01-20 08:39:32
9539,Modern,16,2026-01-20 08:39:32
9539,Classic,4,2026-01-20 08:39:32
9539,Feminine,3,2026-01-20 08:39:32
9540,Masculine,20,2026-01-20 08:39:32
9540,Classic,15,2026-01-20 08:39:32
9540,Feminine,8,2026-01-20 08:39:32
9540,Modern,6,2026-01-20 08:39:32
9542,Feminine,35,2026-01-20 08:39:32
9542,Masculine,24,2026-01-20 08:39:32
9542,Classic,11,2026-01-20 08:39:32
9542,Modern,9,2026-01-20 08:39:32
9543,Feminine,36,2026-01-20 08:39:32
9543,Modern,19,2026-01-20 08:39:32
9543,Classic,11,2026-01-20 08:39:32
9544,Feminine,23,2026-01-20 08:39:32
9544,Masculine,22,2026-01-20 08:39:32
9544,Classic,13,2026-01-20 08:39:32
9544,Modern,11,2026-01-20 08:39:32
9545,Masculine,71,2026-01-20 08:39:32
9545,Feminine,43,2026-01-20 08:39:32
9545,Classic,35,2026-01-20 08:39:32
9545,Modern,28,2026-01-20 08:39:32
9546,Masculine,24,2026-01-20 08:39:32
9546,Feminine,18,2026-01-20 08:39:32
9546,Modern,13,2026-01-20 08:39:32
9546,Classic,11,2026-01-20 08:39:32
9547,Feminine,35,2026-01-20 08:39:32
9547,Modern,17,2026-01-20 08:39:32
9547,Classic,8,2026-01-20 08:39:32
9548,Feminine,28,2026-01-20 08:39:32
9548,Modern,19,2026-01-20 08:39:32
9548,Classic,15,2026-01-20 08:39:32
9548,Masculine,5,2026-01-20 08:39:32
9549,Feminine,43,2026-01-20 08:39:32
9549,Modern,23,2026-01-20 08:39:32
9549,Masculine,20,2026-01-20 08:39:32
9549,Classic,6,2026-01-20 08:39:32
9550,Feminine,42,2026-01-20 08:39:32
9550,Modern,17,2026-01-20 08:39:32
9550,Classic,12,2026-01-20 08:39:32
9550,Masculine,9,2026-01-20 08:39:32
9551,Feminine,29,2026-01-20 08:39:32
9551,Masculine,23,2026-01-20 08:39:32
9551,Modern,14,2026-01-20 08:39:32
9551,Classic,7,2026-01-20 08:39:32
9553,Feminine,18,2026-01-20 08:39:32
9553,Masculine,16,2026-01-20 08:39:32
9553,Classic,9,2026-01-20 08:39:32
9553,Modern,6,2026-01-20 08:39:32
9554,Feminine,28,2026-01-20 08:39:32
9554,Classic,13,2026-01-20 08:39:32
9554,Masculine,11,2026-01-20 08:39:32
9554,Modern,9,2026-01-20 08:39:32
9555,Feminine,37,2026-01-20 08:39:32
9555,Classic,17,2026-01-20 08:39:32
9555,Modern,17,2026-01-20 08:39:32
9556,Feminine,15,2026-01-20 08:39:32
9556,Classic,5,2026-01-20 08:39:32
9556,Modern,5,2026-01-20 08:39:32
9556,Masculine,2,2026-01-20 08:39:32
9558,Feminine,33,2026-01-20 08:39:32
9558,Masculine,22,2026-01-20 08:39:32
9558,Modern,18,2026-01-20 08:39:32
9558,Classic,12,2026-01-20 08:39:32
9559,Feminine,34,2026-01-20 08:39:32
9559,Modern,12,2026-01-20 08:39:32
9559,Classic,7,2026-01-20 08:39:32
9560,Feminine,22,2026-01-20 08:39:32
9560,Classic,16,2026-01-20 08:39:32
9560,Modern,8,2026-01-20 08:39:32
9562,Feminine,32,2026-01-20 08:39:32
9562,Modern,24,2026-01-20 08:39:32
9562,Masculine,11,2026-01-20 08:39:32
9562,Classic,5,2026-01-20 08:39:32
9563,Masculine,23,2026-01-20 08:39:32
9563,Feminine,13,2026-01-20 08:39:32
9563,Modern,13,2026-01-20 08:39:32
9563,Classic,5,2026-01-20 08:39:32
9566,Feminine,39,2026-01-20 08:39:32
9566,Masculine,36,2026-01-20 08:39:32
9566,Modern,25,2026-01-20 08:39:32
9566,Classic,12,2026-01-20 08:39:32
9567,Feminine,27,2026-01-20 08:39:32
9567,Modern,15,2026-01-20 08:39:32
9567,Classic,7,2026-01-20 08:39:32
9568,Masculine,16,2026-01-20 08:39:32
9568,Modern,10,2026-01-20 08:39:32
9568,Classic,5,2026-01-20 08:39:32
9568,Feminine,4,2026-01-20 08:39:32
9569,Feminine,29,2026-01-20 08:39:32
9569,Masculine,23,2026-01-20 08:39:32
9569,Classic,14,2026-01-20 08:39:32
9569,Modern,13,2026-01-20 08:39:32
9572,Feminine,17,2026-01-20 08:39:32
9572,Classic,8,2026-01-20 08:39:32
9572,Masculine,7,2026-01-20 08:39:32
9572,Modern,6,2026-01-20 08:39:32
9573,Feminine,46,2026-01-20 08:39:32
9573,Modern,21,2026-01-20 08:39:32
9573,Masculine,20,2026-01-20 08:39:32
9573,Classic,18,2026-01-20 08:39:32
9575,Feminine,34,2026-01-20 08:39:32
9575,Modern,16,2026-01-20 08:39:32
9575,Classic,13,2026-01-20 08:39:32
9575,Masculine,5,2026-01-20 08:39:32
9576,Feminine,19,2026-01-20 08:39:32
9576,Modern,9,2026-01-20 08:39:32
9576,Classic,5,2026-01-20 08:39:32
9576,Masculine,3,2026-01-20 08:39:32
